,id,is_closed,name,image_url,url,mobile_url,phone,display_phone,review_count,categories,rating,snippet_text,location_address,location_display_address,location_city,location_state_code,location_postal_code,location_country_code,location_cross_streets,location_neighborhoods,location_coordinate
3254,mission-spring-open-studios-san-francisco,False,Mission Spring Open Studios,https://s3-media3.fl.yelpcdn.com/bphoto/3DefYqnwbfTiqtgRGgmK-g/ms.jpg,https://www.yelp.com/biz/mission-spring-open-studios-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/mission-spring-open-studios-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154621535,+1-415-462-1535,3.0,"[[Art Galleries, galleries]]",4.5,"If you love art, do not miss this 1st time event.

We went to the Mission Open Studios at 2111 Mission (Blue Studios) last night for its opening reception....",[Multiple Artists Studios in the Mission],"[Multiple Artists Studios in the Mission, Mission, San Francisco, CA 94110]",San Francisco,CA,94110,US,,[Mission],"{u'latitude': 37.7554733041, u'longitude': -122.414786295}"
3255,chiotras-grocery-san-francisco,False,Chiotras Grocery,https://s3-media1.fl.yelpcdn.com/bphoto/Ew7RmeE1rIs_hdvQhDe7fQ/ms.jpg,https://www.yelp.com/biz/chiotras-grocery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/chiotras-grocery-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158242353,+1-415-824-2353,73.0,"[[Grocery, grocery], [Delis, delis]]",4.5,"Delicious, reasonably-priced, fresh sandwiches in a nice neighborhood. Can't really ask for more, and there's a great selection of good quality meats and...",[858 Rhode Island St],"[858 Rhode Island St, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,Southern Heights Ave & 20th St,[Potrero Hill],"{u'latitude': 37.7589474027, u'longitude': -122.402189049}"
3256,daves-food-store-san-francisco,False,Dave's Food Store,https://s3-media1.fl.yelpcdn.com/bphoto/NpI5Ryq0b72UYcaoe6-uPg/ms.jpg,https://www.yelp.com/biz/daves-food-store-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/daves-food-store-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152823939,+1-415-282-3939,21.0,"[[Grocery, grocery]]",4.5,great place to pick up a sandwich. The sandwiches are fresh and delicious. It a store as well as a deli. Pick up chips and a drink. As far as I know and I...,[1601 20th St],"[1601 20th St, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,Arkansas St & Connecticut St,[Potrero Hill],"{u'latitude': 37.75976, u'longitude': -122.39741}"
3257,good-life-grocery-san-francisco-2,False,Good Life Grocery,https://s3-media3.fl.yelpcdn.com/bphoto/JBBsFQ68063GbOzCwL-INw/ms.jpg,https://www.yelp.com/biz/good-life-grocery-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/good-life-grocery-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152829204,+1-415-282-9204,111.0,"[[Grocery, grocery], [Seafood Markets, seafoodmarkets], [Health Markets, healthmarkets]]",4.0,"We've been shopping here since 2002. For a small store, they have a great selection at their meat / fish counter, nice selection of fresh veggies (sometimes...",[1524 20th St],"[1524 20th St, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,Connecticut St & Missouri St,[Potrero Hill],"{u'latitude': 37.7602199, u'longitude': -122.39683}"
3258,m-and-w-market-san-francisco,False,M & W MARKET,https://s3-media1.fl.yelpcdn.com/bphoto/nsLj37THnZOONwYxndJCqw/ms.jpg,https://www.yelp.com/biz/m-and-w-market-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/m-and-w-market-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152829619,+1-415-282-9619,2.0,"[[Convenience Stores, convenience]]",4.0,"One word (WOW) this liquor store has all the newest liquor, beer, wine, and tobacco products out from New York to California, they even have stuff that bev...",[1800 23rd St],"[1800 23rd St, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,Wisconsin St & Arkansas St,[Potrero Hill],"{u'latitude': 37.7549348783, u'longitude': -122.397991193}"
3259,all-states-best-foods-san-francisco,False,All States Best Foods,https://s3-media2.fl.yelpcdn.com/bphoto/iCmKYNikKKpEp3Oc-hnvXQ/ms.jpg,https://www.yelp.com/biz/all-states-best-foods-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/all-states-best-foods-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156423230,+1-415-642-3230,21.0,"[[Fruits & Veggies, markets], [Grocery, grocery], [Florists, florists]]",4.5,"Wow, has it really been 2 years since my first review? I am long over due! When I saw the ""People love us on Yelp"" sticker today in All States I KNEW it was...",[1607 20th St],"[1607 20th St, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,Connecticut St & Arkansas St,[Potrero Hill],"{u'latitude': 37.75974, u'longitude': -122.39759}"
3260,kansas-food-market-san-francisco,False,Kansas Food Market,https://s3-media1.fl.yelpcdn.com/bphoto/BfoOLBCc0vW-mKuCUvDwww/ms.jpg,https://www.yelp.com/biz/kansas-food-market-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/kansas-food-market-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156481227,+1-415-648-1227,15.0,"[[Grocery, grocery]]",2.5,"5 staring this puppy solely based on the fact that it is open till 2AM each and every night. 

A bodega bordering Potrero and Mission isn't suppossed to be...",[2250 23rd Street],"[2250 23rd Street, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,Kansas St & Rhode Island St,[Potrero Hill],"{u'latitude': 37.75475, u'longitude': -122.40239}"
3261,posh-choc-san-francisco,False,Posh Choc,https://s3-media1.fl.yelpcdn.com/bphoto/VI1p5OSBUYDrRAwJCxN-rg/ms.jpg,https://www.yelp.com/biz/posh-choc-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/posh-choc-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159714328,+1-415-971-4328,1.0,"[[Desserts, desserts]]",5.0,I have bought chocolates from Posh Choc to bring to wine tastings events and kids birthday parties and they are absolutely amazing. They are beautifully...,[816 Carolina St],"[816 Carolina St, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,Southern Heights Ave & 22nd St,[Potrero Hill],"{u'latitude': 37.7583694, u'longitude': -122.400322}"
3262,digwinesf-san-francisco,False,DigWineSF,https://s3-media2.fl.yelpcdn.com/bphoto/AbPbXPC1gLNqlw1WT162IQ/ms.jpg,https://www.yelp.com/biz/digwinesf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/digwinesf-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156486133,+1-415-648-6133,16.0,"[[Beer, Wine & Spirits, beer_and_wine]]",5.0,"What to say about Dig? Best wine shop in the city? Perhaps. But in many respects Wayne has done more than that. 

Yes, it's French and Italian wine only....",[1005 Minnesota St],"[1005 Minnesota St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7576866, u'longitude': -122.3900299}"
3263,yield-wine-bar-san-francisco,False,Yield Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/ryno_FWwHUneLSJEOLIl8Q/ms.jpg,https://www.yelp.com/biz/yield-wine-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/yield-wine-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4154018984,+1-415-401-8984,368.0,"[[Wine Bars, wine_bars]]",4.5,"I love you Yield. I love you love you love you love you. Even though I have never won Tuesday Night Trivia, much to my sadness. 

If you are looking for a...",[2490 3rd St],"[2490 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7581546, u'longitude': -122.3886179}"
3264,dogpatch-wineworks-san-francisco,False,Dogpatch WineWorks,https://s3-media3.fl.yelpcdn.com/bphoto/sNLbZGE13BEWxLKfd_pMkg/ms.jpg,https://www.yelp.com/biz/dogpatch-wineworks-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/dogpatch-wineworks-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4155254440,+1-415-525-4440,36.0,"[[Venues & Event Spaces, venues], [Wine Tasting Room, winetastingroom]]",4.5,"Dogpatch WineWorks is incredible. Not only is the space absolutely stunning, but the staff is one of the best I've ever worked with. Kevin and his staff...",[2455 3rd St],"[2455 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7584654, u'longitude': -122.3880935}"
3265,sutton-cellars-san-francisco,False,Sutton Cellars,https://s3-media1.fl.yelpcdn.com/bphoto/Xhb8Q7VIYH5zqNs8H0NVNw/ms.jpg,https://www.yelp.com/biz/sutton-cellars-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/sutton-cellars-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,,,26.0,"[[Wineries, wineries]]",4.0,"Sutton Cellars is a Dogpatch staple. Carl, Sutton Cellar's incredible winemaker, can tell you all about the wonderful thriving neighborhood. He is friends...",[601 22nd St],"[601 22nd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,3rd St & Illinois St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7578348, u'longitude': -122.3875155}"
3266,la-stazione-coffee-and-wine-bar-san-francisco,False,La Stazione Coffee & Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/AgZm8ZULCKXybXPj8biClw/ms.jpg,https://www.yelp.com/biz/la-stazione-coffee-and-wine-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/la-stazione-coffee-and-wine-bar-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159449613,+1-415-944-9613,167.0,"[[Coffee & Tea, coffee], [Italian, italian], [Wine Bars, wine_bars]]",4.0,"Really awesome service and baked goods. Super convenient as it's just around the corner from the 22nd street Caltrain station, which has no vending machines...",[701 Pennsylvania Ave],"[701 Pennsylvania Ave, Potrero Hill, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 23rd St,[Potrero Hill],"{u'latitude': 37.75735, u'longitude': -122.39284}"
3267,piccino-san-francisco,False,Piccino,https://s3-media2.fl.yelpcdn.com/bphoto/svIqqx3iNbmcUf4OxpaIhA/ms.jpg,https://www.yelp.com/biz/piccino-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/piccino-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158244224,+1-415-824-4224,1149.0,"[[Italian, italian], [Coffee & Tea, coffee]]",4.0,Piccinos is a wonderful gem found in the Dog Patch. If I wrote out just how amazing this place was I would take up pages and pages so I will refrain from...,[1001 Minnesota St],"[1001 Minnesota St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.75762, u'longitude': -122.38992}"
3268,serpentine-san-francisco,False,Serpentine,https://s3-media4.fl.yelpcdn.com/bphoto/BwXr4g2hNdFVswbYYcP7HA/ms.jpg,https://www.yelp.com/biz/serpentine-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/serpentine-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152522000,+1-415-252-2000,1296.0,"[[American (New), newamerican]]",4.0,"ambiance//*****
chiq vibe with seating split between casual bar or formal eating
good for groups of 2-6

service//*****
excellent service~ my waitress was...",[2495 3rd St],"[2495 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7581002719, u'longitude': -122.388188765}"
3269,renos-liquor-store-san-francisco,False,Reno's Liquor Store,https://s3-media3.fl.yelpcdn.com/bphoto/OXIxTNLmBMUe5Dqm9Yc0Sg/ms.jpg,https://www.yelp.com/biz/renos-liquor-store-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/renos-liquor-store-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156477667,+1-415-647-7667,40.0,"[[Beer, Wine & Spirits, beer_and_wine]]",4.5,I love this place. Really convenient shop to get some groceries in a pinch. Drinks selection is impressive. But by far the best thing about this place is...,[728 22nd St],"[728 22nd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,Tennessee St & 3rd St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.75801, u'longitude': -122.38885}"
3270,la-fromagerie-cheese-shop-san-francisco-2,False,La Fromagerie Cheese Shop,https://s3-media4.fl.yelpcdn.com/bphoto/aJfimqiJuRGQqPLkb1kI5Q/ms.jpg,https://www.yelp.com/biz/la-fromagerie-cheese-shop-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/la-fromagerie-cheese-shop-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158645002,+1-415-864-5002,67.0,"[[Cheese Shops, cheese], [Bakeries, bakeries], [Delis, delis]]",4.5,"I just love this little shop.  The cheese selection is divine!  Their Camembert is unforgettable, especially with the fig olive cracker or the cranberry...",[2425 3rd St],"[2425 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7588882, u'longitude': -122.3882464}"
3271,long-bridge-pizza-san-francisco-3,False,Long Bridge Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/X2c15xJB5g9_EyUEKIUBiw/ms.jpg,https://www.yelp.com/biz/long-bridge-pizza-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/long-bridge-pizza-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158298999,+1-415-829-8999,257.0,"[[Pizza, pizza]]",4.5,"The best!
Do NOT order delivery from somewhere else, pause stranger things or put down your zine and walk or drive your lazy ass down to this gem. 
Order...",[2347 3rd St],"[2347 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7595199, u'longitude': -122.3881765}"
3272,smokestack-at-magnolia-brewing-san-francisco,False,Smokestack at Magnolia Brewing,https://s3-media4.fl.yelpcdn.com/bphoto/yilpNVRU0_3zsV5U_v59wA/ms.jpg,https://www.yelp.com/biz/smokestack-at-magnolia-brewing-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/smokestack-at-magnolia-brewing-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158647468,+1-415-864-7468,487.0,"[[Bars, bars], [Breweries, breweries], [Barbeque, bbq]]",3.0,A group of seven of us came here last night.  I love the dark vibe.  The fatty brisket and the tri-tip were perfect (see my pics).  The beans were also...,[2505 3rd St],"[2505 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 23rd St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7577216, u'longitude': -122.3881257}"
3273,poquito-san-francisco-2,False,Poquito,https://s3-media1.fl.yelpcdn.com/bphoto/gEhWkMbf6fdbtSU1QuJabw/ms.jpg,https://www.yelp.com/biz/poquito-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/poquito-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156433900,+1-415-643-3900,350.0,"[[Latin American, latin], [Tapas Bars, tapas], [Empanadas, empanadas]]",4.0,"Came starving, left totally satiated and happy! 
We ordered the fava bean starter, spinach salad, red snapper tacos, vegetarian tacos, and shrimp ceviche...",[2368 3rd St],"[2368 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.75958, u'longitude': -122.38878}"
3274,hard-knox-cafe-san-francisco,False,Hard Knox Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/PpFBbWFxMWNd6iH9OJzT-w/ms.jpg,https://www.yelp.com/biz/hard-knox-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/hard-knox-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4156483770,+1-415-648-3770,1863.0,"[[Southern, southern], [Soul Food, soulfood], [Sandwiches, sandwiches]]",4.0,One of the most satisfying meals I've had in a long time. I'm not a huge fan of soul food but I do crave it now and then and this place hit the bullseye....,[2526 3rd St],"[2526 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 23rd St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.75752, u'longitude': -122.38858}"
3275,gilberths-rotisserie-and-grill-san-francisco,False,Gilberth's Rotisserie & Grill,https://s3-media4.fl.yelpcdn.com/bphoto/mikxHhWbNVgxDM4kD7M-Rw/ms.jpg,https://www.yelp.com/biz/gilberths-rotisserie-and-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/gilberths-rotisserie-and-grill-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159137163,+1-415-913-7163,238.0,"[[Latin American, latin], [American (Traditional), tradamerican], [Diners, diners]]",4.0,"this place is very quaint and relaxing atmosphere
perfect for wine and conversation and the food is 
uniquely delicious kudos to the chef
i enjoyed their...",[2427 3rd St],"[2427 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7587005, u'longitude': -122.3881145}"
3276,marcellas-lasagneria-san-francisco-3,False,Marcella's Lasagneria,https://s3-media2.fl.yelpcdn.com/bphoto/J8XAYvv7NYgcPo5xdl3f3Q/ms.jpg,https://www.yelp.com/biz/marcellas-lasagneria-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/marcellas-lasagneria-san-francisco-3?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4159202225,+1-415-920-2225,247.0,"[[Italian, italian]]",4.5,"Stopped in today after an appointment at UCSF and couldn't be happier that I did unless I brought home more lasagna!  Tried the house lasagna, red pepper...",[1099 Tennessee St],"[1099 Tennessee St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7580376, u'longitude': -122.3890915}"
3277,aina-san-francisco-7,False,Aina,https://s3-media1.fl.yelpcdn.com/bphoto/EUgy2L1yKBR8tSwQngv4HA/ms.jpg,https://www.yelp.com/biz/aina-san-francisco-7?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/aina-san-francisco-7?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4158143815,+1-415-814-3815,235.0,"[[Breakfast & Brunch, breakfast_brunch], [Hawaiian, hawaiian], [Asian Fusion, asianfusion]]",4.5,"It's difficult to get a table here, but worth stalking Resy to get one - just be patient, it took me almost a month or two to get a table, but it was worth...",[900 22nd St],"[900 22nd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,Indiana St & Minnesota St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.75791, u'longitude': -122.39038}"
3278,third-rail-san-francisco,False,Third Rail,https://s3-media4.fl.yelpcdn.com/bphoto/eqp-9FiqL0X3nwW5ZfLHDg/ms.jpg,https://www.yelp.com/biz/third-rail-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/third-rail-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152527966,+1-415-252-7966,136.0,"[[Cocktail Bars, cocktailbars]]",4.5,"Favorite bar in Dogpatch right now. But to be fair, I order jerky fresh from Bishop, CA and have whiskey, scotch and rum mail ordered. So this is kind of...",[628 20th St],"[628 20th St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,3rd St & Illinois St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7606207, u'longitude': -122.3881324}"
3279,poco-dolce-chocolates-san-francisco,False,Poco Dolce Chocolates,https://s3-media3.fl.yelpcdn.com/bphoto/lqc9lx-17vdmxnPQntRQng/ms.jpg,https://www.yelp.com/biz/poco-dolce-chocolates-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,https://m.yelp.com/biz/poco-dolce-chocolates-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,4152551443,+1-415-255-1443,83.0,"[[Chocolatiers & Shops, chocolate], [Candy Stores, candy]]",4.5,"I came during their tasting week and everyone that worked there was so informative and friendly! More importantly, the chocolates were so delicious and all...",[2421 3rd St],"[2421 3rd St, Dogpatch, San Francisco, CA 94107]",San Francisco,CA,94107,US,22nd St & 20th St,"[Dogpatch, Potrero Hill]","{u'latitude': 37.7589411, u'longitude': -122.3883314}"
